,room0,room1,type0,type1,changed
2955,d,d,door,door,False
2956,d,d,door,wall,False
2957,d,d,wall,table,False
2958,d,d,table,wall,False
2959,d,d,wall,wall,False
2960,d,d,wall,door,False
2961,d,d,door,wall,False
2962,d,d,wall,door,False
2963,d,d,door,wall,False
2964,d,d,wall,wall,False
2965,d,d,wall,table,False
2966,d,d,table,wall,False
2967,d,d,wall,wall,False
2968,d,d,wall,wall,False
2969,d,d,wall,door,False
2970,d,d,door,wall,False
2971,d,d,wall,wall,False
2972,d,d,wall,table,False
2973,d,d,table,wall,False
2974,d,d,wall,wall,False
2975,d,d,wall,door,False
2976,d,d,door,table,False
2977,d,d,table,wall,False
2978,d,d,wall,table,False
2979,d,d,table,door,False
2980,d,d,door,wall,False
2981,d,d,wall,door,False
2982,d,b,door,door,True
2983,b,b,door,wall,False
2984,b,b,wall,door,False
2985,b,b,door,wall,False
2986,b,b,wall,table,False
2987,b,b,table,door,False
2988,b,b,door,table,False
2989,b,b,table,wall,False
2990,b,b,wall,wall,False
2991,b,b,wall,wall,False
2992,b,b,wall,table,False
2993,b,b,table,wall,False
2994,b,b,wall,wall,False
2995,b,b,wall,door,False
2996,b,b,door,wall,False
2997,b,b,wall,wall,False
2998,b,b,wall,wall,False
2999,b,b,wall,door,False
3000,b,a,door,door,True
3001,a,a,door,table,False
3002,a,a,table,wall,False
3003,a,a,wall,door,False
3004,a,a,door,wall,False
3005,a,a,wall,door,False
3006,a,c,door,door,True
3007,c,a,door,door,True
3008,a,a,door,wall,False
3009,a,a,wall,table,False
3010,a,a,table,wall,False
3011,a,a,wall,wall,False
3012,a,a,wall,wall,False
3013,a,a,wall,wall,False
3014,a,a,wall,wall,False
3015,a,a,wall,wall,False
3016,a,a,wall,wall,False
3017,a,a,wall,table,False
3018,a,a,table,wall,False
3019,a,a,wall,wall,False
3020,a,a,wall,wall,False
3021,a,a,wall,wall,False
3022,a,a,wall,door,False
3023,a,a,door,wall,False
3024,a,a,wall,wall,False
3025,a,a,wall,table,False
3026,a,a,table,wall,False
3027,a,a,wall,wall,False
3028,a,a,wall,table,False
3029,a,a,table,wall,False
3030,a,a,wall,door,False
3031,a,a,door,wall,False
3032,a,a,wall,door,False
3033,a,a,door,wall,False
3034,a,a,wall,door,False
3035,a,a,door,wall,False
3036,a,a,wall,door,False
3037,a,a,door,wall,False
3038,a,a,wall,wall,False
3039,a,a,wall,wall,False
3040,a,a,wall,wall,False
3041,a,a,wall,wall,False
3042,a,a,wall,door,False
3043,a,a,door,door,False
3044,a,a,door,table,False
3045,a,a,table,wall,False
3046,a,a,wall,wall,False
3047,a,a,wall,door,False
3048,a,a,door,wall,False
3049,a,a,wall,wall,False
3050,a,a,wall,wall,False
3051,a,a,wall,wall,False
3052,a,a,wall,door,False
3053,a,a,door,door,False
3054,a,a,door,wall,False
3055,a,a,wall,door,False
3056,a,a,door,wall,False
3057,a,a,wall,table,False
3058,a,a,table,wall,False
3059,a,a,wall,wall,False
3060,a,a,wall,door,False
3061,a,b,door,door,True
3062,b,b,door,wall,False
3063,b,b,wall,wall,False
3064,b,b,wall,table,False
3065,b,b,table,wall,False
3066,b,b,wall,wall,False
3067,b,b,wall,wall,False
3068,b,b,wall,wall,False
3069,b,b,wall,door,False
3070,b,b,door,door,False
3071,b,b,door,wall,False
3072,b,b,wall,wall,False
3073,b,b,wall,door,False
3074,b,a,door,door,True
3075,a,a,door,wall,False
3076,a,a,wall,door,False
3077,a,c,door,door,True
3078,c,c,door,table,False
3079,c,c,table,wall,False
3080,c,c,wall,wall,False
3081,c,c,wall,door,False
3082,c,d,door,door,True
3083,d,c,door,door,True
3084,c,d,door,door,True
3085,d,d,door,wall,False
3086,d,d,wall,door,False
3087,d,d,door,table,False
3088,d,d,table,wall,False
3089,d,d,wall,wall,False
3090,d,d,wall,wall,False
3091,d,d,wall,door,False
3092,d,d,door,wall,False
3093,d,d,wall,door,False
3094,d,d,door,wall,False
3095,d,d,wall,wall,False
3096,d,d,wall,door,False
3097,d,d,door,wall,False
3098,d,d,wall,table,False
3099,d,d,table,wall,False
3100,d,d,wall,wall,False
3101,d,d,wall,door,False
3102,d,d,door,wall,False
3103,d,d,wall,wall,False
3104,d,d,wall,wall,False
3105,d,d,wall,wall,False
3106,d,d,wall,wall,False
3107,d,d,wall,table,False
3108,d,d,table,wall,False
3109,d,d,wall,door,False
3110,d,d,door,wall,False
3111,d,d,wall,wall,False
3112,d,d,wall,wall,False
3113,d,d,wall,door,False
3114,d,d,door,wall,False
3115,d,d,wall,door,False
3116,d,d,door,wall,False
3117,d,d,wall,wall,False
3118,d,d,wall,door,False
3119,d,d,door,door,False
3120,d,d,door,wall,False
3121,d,d,wall,door,False
3122,d,d,door,wall,False
3123,d,d,wall,wall,False
3124,d,d,wall,door,False
3125,d,d,door,table,False
3126,d,d,table,door,False
3127,d,d,door,wall,False
3128,d,d,wall,wall,False
3129,d,d,wall,wall,False
3130,d,d,wall,wall,False
3131,d,d,wall,table,False
3132,d,d,table,wall,False
3133,d,d,wall,wall,False
3134,d,d,wall,wall,False
3135,d,d,wall,door,False
3136,d,d,door,wall,False
3137,d,d,wall,wall,False
3138,d,d,wall,wall,False
3139,d,d,wall,door,False
3140,d,d,door,table,False
3141,d,d,table,door,False
3142,d,b,door,door,True
3143,b,d,door,door,True
3144,d,d,door,door,False
3145,d,d,door,wall,False
3146,d,d,wall,wall,False
3147,d,d,wall,wall,False
3148,d,d,wall,wall,False
3149,d,d,wall,wall,False
3150,d,d,wall,wall,False
3151,d,d,wall,wall,False
3152,d,d,wall,wall,False
3153,d,d,wall,wall,False
3154,d,d,wall,door,False
3155,d,d,door,wall,False
3156,d,d,wall,wall,False
3157,d,d,wall,door,False
3158,d,d,door,wall,False
3159,d,d,wall,door,False
3160,d,d,door,wall,False
3161,d,d,wall,wall,False
3162,d,d,wall,wall,False
3163,d,d,wall,wall,False
3164,d,d,wall,wall,False
3165,d,d,wall,table,False
3166,d,d,table,wall,False
3167,d,d,wall,wall,False
3168,d,d,wall,table,False
3169,d,d,table,wall,False
3170,d,d,wall,wall,False
3171,d,d,wall,wall,False
3172,d,d,wall,wall,False
3173,d,d,wall,table,False
3174,d,d,table,door,False
3175,d,d,door,door,False
3176,d,d,door,wall,False
3177,d,d,wall,wall,False
3178,d,d,wall,wall,False
3179,d,d,wall,wall,False
3180,d,d,wall,door,False
3181,d,d,door,table,False
3182,d,d,table,wall,False
3183,d,d,wall,table,False
3184,d,d,table,wall,False
3185,d,d,wall,door,False
3186,d,d,door,wall,False
3187,d,d,wall,wall,False
3188,d,d,wall,wall,False
3189,d,d,wall,wall,False
3190,d,d,wall,table,False
3191,d,d,table,wall,False
3192,d,d,wall,wall,False
3193,d,d,wall,wall,False
3194,d,d,wall,table,False
3195,d,d,table,wall,False
3196,d,d,wall,door,False
3197,d,d,door,wall,False
3198,d,d,wall,door,False
3199,d,d,door,wall,False
3200,d,d,wall,door,False
3201,d,d,door,wall,False
3202,d,d,wall,door,False
3203,d,d,door,wall,False
3204,d,d,wall,wall,False
3205,d,d,wall,door,False
3206,d,d,door,wall,False
3207,d,d,wall,wall,False
3208,d,d,wall,door,False
3209,d,d,door,door,False
3210,d,d,door,wall,False
3211,d,d,wall,wall,False
3212,d,d,wall,door,False
3213,d,d,door,wall,False
3214,d,d,wall,wall,False
3215,d,d,wall,wall,False
3216,d,d,wall,door,False
3217,d,d,door,wall,False
3218,d,d,wall,wall,False
3219,d,d,wall,wall,False
3220,d,d,wall,door,False
3221,d,d,door,door,False
3222,d,d,door,wall,False
3223,d,d,wall,door,False
3224,d,d,door,wall,False
3225,d,d,wall,wall,False
3226,d,d,wall,door,False
3227,d,d,door,table,False
3228,d,d,table,wall,False
3229,d,d,wall,wall,False
3230,d,d,wall,wall,False
3231,d,d,wall,wall,False
3232,d,d,wall,table,False
3233,d,d,table,door,False
3234,d,d,door,wall,False
3235,d,d,wall,door,False
3236,d,d,door,wall,False
3237,d,d,wall,door,False
3238,d,d,door,wall,False
3239,d,d,wall,wall,False
3240,d,d,wall,table,False
3241,d,d,table,wall,False
3242,d,d,wall,wall,False
3243,d,d,wall,wall,False
3244,d,d,wall,table,False
3245,d,d,table,wall,False
3246,d,d,wall,door,False
3247,d,d,door,wall,False
3248,d,d,wall,wall,False
3249,d,d,wall,wall,False
3250,d,d,wall,door,False
3251,d,c,door,door,True
3252,c,c,door,wall,False
3253,c,c,wall,wall,False
3254,c,c,wall,wall,False
3255,c,c,wall,wall,False
3256,c,c,wall,wall,False
3257,c,c,wall,wall,False
3258,c,c,wall,wall,False
3259,c,c,wall,door,False
3260,c,c,door,wall,False
3261,c,c,wall,wall,False
3262,c,c,wall,table,False
3263,c,c,table,door,False
3264,c,a,door,door,True
3265,a,a,door,wall,False
3266,a,a,wall,table,False
3267,a,a,table,wall,False
3268,a,a,wall,table,False
3269,a,a,table,wall,False
3270,a,a,wall,wall,False
3271,a,a,wall,table,False
3272,a,a,table,wall,False
3273,a,a,wall,wall,False
3274,a,a,wall,wall,False
3275,a,a,wall,door,False
3276,a,a,door,wall,False
3277,a,a,wall,door,False
3278,a,a,door,table,False
3279,a,a,table,wall,False
3280,a,a,wall,wall,False
3281,a,a,wall,door,False
3282,a,a,door,wall,False
3283,a,a,wall,wall,False
3284,a,a,wall,wall,False
3285,a,a,wall,table,False
3286,a,a,table,wall,False
3287,a,a,wall,wall,False
3288,a,a,wall,table,False
3289,a,a,table,wall,False
3290,a,a,wall,wall,False
3291,a,a,wall,wall,False
3292,a,a,wall,table,False
3293,a,a,table,wall,False
3294,a,a,wall,door,False
3295,a,a,door,wall,False
3296,a,a,wall,door,False
3297,a,a,door,wall,False
3298,a,a,wall,door,False
3299,a,a,door,wall,False
3300,a,a,wall,door,False
3301,a,a,door,wall,False
3302,a,a,wall,wall,False
3303,a,a,wall,door,False
3304,a,a,door,wall,False
3305,a,a,wall,table,False
3306,a,a,table,wall,False
3307,a,a,wall,wall,False
3308,a,a,wall,wall,False
3309,a,a,wall,table,False
3310,a,a,table,wall,False
3311,a,a,wall,wall,False
3312,a,a,wall,wall,False
3313,a,a,wall,wall,False
3314,a,a,wall,wall,False
3315,a,a,wall,wall,False
3316,a,a,wall,wall,False
3317,a,a,wall,door,False
3318,a,b,door,door,True
3319,b,b,door,wall,False
3320,b,b,wall,wall,False
3321,b,b,wall,wall,False
3322,b,b,wall,door,False
3323,b,b,door,door,False
3324,b,b,door,wall,False
3325,b,b,wall,wall,False
3326,b,b,wall,wall,False
3327,b,b,wall,wall,False
3328,b,b,wall,wall,False
3329,b,b,wall,wall,False
3330,b,b,wall,door,False
3331,b,a,door,door,True
3332,a,a,door,wall,False
3333,a,a,wall,wall,False
3334,a,a,wall,door,False
3335,a,a,door,wall,False
3336,a,a,wall,wall,False
3337,a,a,wall,table,False
3338,a,a,table,door,False
3339,a,a,door,wall,False
3340,a,a,wall,wall,False
3341,a,a,wall,door,False
3342,a,a,door,wall,False
3343,a,a,wall,wall,False
3344,a,a,wall,door,False
3345,a,a,door,door,False
3346,a,a,door,wall,False
3347,a,a,wall,wall,False
3348,a,a,wall,door,False
3349,a,a,door,door,False
3350,a,a,door,door,False
3351,a,a,door,door,False
3352,a,a,door,wall,False
3353,a,a,wall,wall,False
3354,a,a,wall,door,False
3355,a,a,door,wall,False
3356,a,a,wall,wall,False
3357,a,a,wall,wall,False
3358,a,a,wall,wall,False
3359,a,a,wall,wall,False
3360,a,a,wall,wall,False
3361,a,a,wall,wall,False
3362,a,a,wall,wall,False
3363,a,a,wall,wall,False
3364,a,a,wall,wall,False
3365,a,a,wall,door,False
3366,a,a,door,door,False
3367,a,a,door,wall,False
3368,a,a,wall,wall,False
3369,a,a,wall,door,False
3370,a,a,door,wall,False
3371,a,a,wall,wall,False
3372,a,a,wall,wall,False
3373,a,a,wall,wall,False
3374,a,a,wall,wall,False
3375,a,a,wall,table,False
3376,a,a,table,wall,False
3377,a,a,wall,wall,False
3378,a,a,wall,wall,False
3379,a,a,wall,door,False
3380,a,a,door,table,False
3381,a,a,table,door,False
3382,a,a,door,wall,False
3383,a,a,wall,wall,False
3384,a,a,wall,door,False
3385,a,a,door,wall,False
3386,a,a,wall,wall,False
3387,a,a,wall,wall,False
3388,a,a,wall,table,False
3389,a,a,table,wall,False
3390,a,a,wall,wall,False
3391,a,a,wall,wall,False
3392,a,a,wall,wall,False
3393,a,a,wall,door,False
3394,a,a,door,wall,False
3395,a,a,wall,wall,False
3396,a,a,wall,wall,False
3397,a,a,wall,door,False
3398,a,a,door,door,False
3399,a,a,door,wall,False
3400,a,a,wall,table,False
3401,a,a,table,wall,False
3402,a,a,wall,wall,False
3403,a,a,wall,wall,False
3404,a,a,wall,wall,False
3405,a,a,wall,wall,False
3406,a,a,wall,table,False
3407,a,a,table,wall,False
3408,a,a,wall,door,False
3409,a,a,door,wall,False
3410,a,a,wall,door,False
3411,a,b,door,door,True
3412,b,b,door,door,False
3413,b,b,door,wall,False
3414,b,b,wall,door,False
3415,b,b,door,wall,False
3416,b,b,wall,wall,False
3417,b,b,wall,wall,False
3418,b,b,wall,table,False
3419,b,b,table,door,False
3420,b,a,door,door,True
3421,a,a,door,wall,False
3422,a,a,wall,wall,False
3423,a,a,wall,door,False
3424,a,a,door,wall,False
3425,a,a,wall,table,False
3426,a,a,table,wall,False
3427,a,a,wall,wall,False
3428,a,a,wall,door,False
3429,a,a,door,wall,False
3430,a,a,wall,wall,False
3431,a,a,wall,table,False
3432,a,a,table,wall,False
3433,a,a,wall,door,False
3434,a,a,door,wall,False
3435,a,a,wall,door,False
3436,a,a,door,wall,False
3437,a,a,wall,door,False
3438,a,a,door,wall,False
3439,a,a,wall,door,False
3440,a,a,door,wall,False
3441,a,a,wall,door,False
3442,a,a,door,wall,False
3443,a,a,wall,door,False
3444,a,a,door,wall,False
3445,a,a,wall,wall,False
3446,a,a,wall,wall,False
3447,a,a,wall,door,False
3448,a,b,door,door,True
3449,b,b,door,door,False
3450,b,b,door,wall,False
3451,b,b,wall,wall,False
3452,b,b,wall,wall,False
3453,b,b,wall,table,False
3454,b,b,table,wall,False
3455,b,b,wall,wall,False
3456,b,b,wall,wall,False
3457,b,b,wall,wall,False
3458,b,b,wall,table,False
3459,b,b,table,door,False
3460,b,b,door,wall,False
3461,b,b,wall,wall,False
3462,b,b,wall,wall,False
3463,b,b,wall,wall,False
3464,b,b,wall,wall,False
3465,b,b,wall,wall,False
3466,b,b,wall,wall,False
3467,b,b,wall,door,False
3468,b,b,door,wall,False
3469,b,b,wall,wall,False
3470,b,b,wall,wall,False
3471,b,b,wall,wall,False
3472,b,b,wall,door,False
3473,b,b,door,wall,False
3474,b,b,wall,wall,False
3475,b,b,wall,door,False
3476,b,a,door,door,True
3477,a,a,door,wall,False
3478,a,a,wall,wall,False
3479,a,a,wall,wall,False
3480,a,a,wall,wall,False
3481,a,a,wall,wall,False
3482,a,a,wall,wall,False
3483,a,a,wall,door,False
3484,a,a,door,table,False
3485,a,a,table,wall,False
3486,a,a,wall,table,False
3487,a,a,table,door,False
3488,a,a,door,wall,False
3489,a,a,wall,wall,False
3490,a,a,wall,door,False
3491,a,a,door,wall,False
3492,a,a,wall,door,False
3493,a,a,door,door,False
3494,a,a,door,wall,False
3495,a,a,wall,wall,False
3496,a,a,wall,door,False
3497,a,a,door,door,False
3498,a,c,door,door,True
3499,c,c,door,wall,False
3500,c,c,wall,door,False
3501,c,c,door,door,False
3502,c,c,door,wall,False
3503,c,c,wall,table,False
3504,c,c,table,wall,False
3505,c,c,wall,wall,False
3506,c,c,wall,wall,False
3507,c,c,wall,wall,False
3508,c,c,wall,table,False
3509,c,c,table,wall,False
3510,c,c,wall,wall,False
3511,c,c,wall,door,False
3512,c,c,door,wall,False
3513,c,c,wall,wall,False
3514,c,c,wall,door,False
3515,c,c,door,wall,False
3516,c,c,wall,wall,False
3517,c,c,wall,wall,False
3518,c,c,wall,wall,False
3519,c,c,wall,wall,False
3520,c,c,wall,wall,False
3521,c,c,wall,door,False
3522,c,c,door,wall,False
3523,c,c,wall,door,False
3524,c,d,door,door,True
3525,d,d,door,wall,False
3526,d,d,wall,wall,False
3527,d,d,wall,door,False
3528,d,d,door,wall,False
3529,d,d,wall,wall,False
3530,d,d,wall,wall,False
3531,d,d,wall,wall,False
3532,d,d,wall,wall,False
3533,d,d,wall,door,False
3534,d,d,door,wall,False
3535,d,d,wall,wall,False
3536,d,d,wall,wall,False
3537,d,d,wall,door,False
3538,d,d,door,table,False
3539,d,d,table,door,False
3540,d,d,door,wall,False
3541,d,d,wall,wall,False
3542,d,d,wall,table,False
3543,d,d,table,wall,False
3544,d,d,wall,wall,False
3545,d,d,wall,wall,False
3546,d,d,wall,wall,False
3547,d,d,wall,wall,False
3548,d,d,wall,wall,False
3549,d,d,wall,wall,False
3550,d,d,wall,door,False
3551,d,d,door,door,False
3552,d,d,door,wall,False
3553,d,d,wall,table,False
3554,d,d,table,wall,False
3555,d,d,wall,table,False
3556,d,d,table,door,False
3557,d,d,door,wall,False
3558,d,d,wall,wall,False
3559,d,d,wall,wall,False
3560,d,d,wall,wall,False
3561,d,d,wall,wall,False
3562,d,d,wall,wall,False
3563,d,d,wall,door,False
3564,d,d,door,wall,False
3565,d,d,wall,wall,False
3566,d,d,wall,wall,False
3567,d,d,wall,wall,False
3568,d,d,wall,door,False
3569,d,d,door,wall,False
3570,d,d,wall,door,False
3571,d,d,door,wall,False
3572,d,d,wall,table,False
3573,d,d,table,wall,False
3574,d,d,wall,wall,False
3575,d,d,wall,wall,False
3576,d,d,wall,wall,False
3577,d,d,wall,wall,False
3578,d,d,wall,wall,False
3579,d,d,wall,wall,False
3580,d,d,wall,wall,False
3581,d,d,wall,wall,False
3582,d,d,wall,door,False
3583,d,d,door,wall,False
3584,d,d,wall,wall,False
3585,d,d,wall,door,False
3586,d,d,door,wall,False
3587,d,d,wall,wall,False
3588,d,d,wall,door,False
3589,d,d,door,wall,False
3590,d,d,wall,wall,False
3591,d,d,wall,wall,False
3592,d,d,wall,door,False
3593,d,d,door,door,False
3594,d,d,door,wall,False
3595,d,d,wall,door,False
3596,d,c,door,door,True
3597,c,c,door,wall,False
3598,c,c,wall,wall,False
3599,c,c,wall,wall,False
3600,c,c,wall,door,False
3601,c,c,door,table,False
3602,c,c,table,wall,False
3603,c,c,wall,wall,False
3604,c,c,wall,door,False
3605,c,a,door,door,True
3606,a,a,door,wall,False
3607,a,a,wall,wall,False
3608,a,a,wall,wall,False
3609,a,a,wall,wall,False
3610,a,a,wall,wall,False
3611,a,a,wall,wall,False
3612,a,a,wall,wall,False
3613,a,a,wall,door,False
3614,a,a,door,wall,False
3615,a,a,wall,door,False
3616,a,a,door,wall,False
3617,a,a,wall,door,False
3618,a,a,door,wall,False
3619,a,a,wall,wall,False
3620,a,a,wall,door,False
3621,a,a,door,wall,False
3622,a,a,wall,wall,False
3623,a,a,wall,door,False
3624,a,a,door,wall,False
3625,a,a,wall,wall,False
3626,a,a,wall,wall,False
3627,a,a,wall,wall,False
3628,a,a,wall,wall,False
3629,a,a,wall,door,False
3630,a,c,door,door,True
3631,c,c,door,wall,False
3632,c,c,wall,table,False
3633,c,c,table,wall,False
3634,c,c,wall,table,False
3635,c,c,table,wall,False
3636,c,c,wall,door,False
3637,c,c,door,table,False
3638,c,c,table,wall,False
3639,c,c,wall,wall,False
3640,c,c,wall,wall,False
3641,c,c,wall,door,False
3642,c,c,door,wall,False
3643,c,c,wall,wall,False
3644,c,c,wall,wall,False
3645,c,c,wall,wall,False
3646,c,c,wall,wall,False
3647,c,c,wall,door,False
3648,c,c,door,wall,False
3649,c,c,wall,wall,False
3650,c,c,wall,wall,False
3651,c,c,wall,table,False
3652,c,c,table,wall,False
3653,c,c,wall,table,False
3654,c,c,table,wall,False
3655,c,c,wall,door,False
3656,c,c,door,wall,False
3657,c,c,wall,wall,False
3658,c,c,wall,door,False
3659,c,c,door,door,False
3660,c,c,door,wall,False
3661,c,c,wall,door,False
3662,c,c,door,wall,False
3663,c,c,wall,wall,False
3664,c,c,wall,wall,False
3665,c,c,wall,wall,False
3666,c,c,wall,wall,False
3667,c,c,wall,wall,False
3668,c,c,wall,wall,False
3669,c,c,wall,door,False
3670,c,d,door,door,True
3671,d,d,door,wall,False
3672,d,d,wall,wall,False
3673,d,d,wall,wall,False
3674,d,d,wall,wall,False
3675,d,d,wall,table,False
3676,d,d,table,wall,False
3677,d,d,wall,wall,False
3678,d,d,wall,door,False
3679,d,b,door,door,True
3680,b,b,door,wall,False
3681,b,b,wall,wall,False
3682,b,b,wall,wall,False
3683,b,b,wall,wall,False
3684,b,b,wall,wall,False
3685,b,b,wall,door,False
3686,b,b,door,wall,False
3687,b,b,wall,wall,False
3688,b,b,wall,wall,False
3689,b,b,wall,wall,False
3690,b,b,wall,wall,False
3691,b,b,wall,wall,False
3692,b,b,wall,wall,False
3693,b,b,wall,wall,False
3694,b,b,wall,wall,False
3695,b,b,wall,wall,False
3696,b,b,wall,wall,False
3697,b,b,wall,wall,False
3698,b,b,wall,wall,False
3699,b,b,wall,wall,False
3700,b,b,wall,wall,False
3701,b,b,wall,table,False
3702,b,b,table,door,False
3703,b,b,door,table,False
3704,b,b,table,wall,False
3705,b,b,wall,table,False
3706,b,b,table,door,False
3707,b,b,door,table,False
3708,b,b,table,door,False
3709,b,b,door,door,False
3710,b,b,door,door,False
3711,b,b,door,wall,False
3712,b,b,wall,wall,False
3713,b,b,wall,wall,False
3714,b,b,wall,wall,False
3715,b,b,wall,wall,False
3716,b,b,wall,wall,False
3717,b,b,wall,table,False
3718,b,b,table,door,False
3719,b,b,door,wall,False
3720,b,b,wall,wall,False
3721,b,b,wall,wall,False
3722,b,b,wall,wall,False
3723,b,b,wall,table,False
3724,b,b,table,wall,False
3725,b,b,wall,wall,False
3726,b,b,wall,wall,False
3727,b,b,wall,table,False
3728,b,b,table,wall,False
3729,b,b,wall,wall,False
3730,b,b,wall,wall,False
3731,b,b,wall,table,False
3732,b,b,table,wall,False
3733,b,b,wall,wall,False
3734,b,b,wall,wall,False
3735,b,b,wall,door,False
3736,b,b,door,door,False
3737,b,b,door,wall,False
3738,b,b,wall,wall,False
3739,b,b,wall,wall,False
3740,b,b,wall,table,False
3741,b,b,table,wall,False
3742,b,b,wall,table,False
3743,b,b,table,wall,False
3744,b,b,wall,table,False
3745,b,b,table,door,False
3746,b,d,door,door,True
3747,d,d,door,wall,False
3748,d,d,wall,table,False
3749,d,d,table,wall,False
3750,d,d,wall,wall,False
3751,d,d,wall,wall,False
3752,d,d,wall,table,False
3753,d,d,table,door,False
3754,d,d,door,wall,False
3755,d,d,wall,wall,False
3756,d,d,wall,wall,False
3757,d,d,wall,wall,False
3758,d,d,wall,wall,False
3759,d,d,wall,wall,False
3760,d,d,wall,door,False
3761,d,d,door,wall,False
3762,d,d,wall,wall,False
3763,d,d,wall,wall,False
3764,d,d,wall,wall,False
